PrintPol,GlycType,Valency,GlycSpace,PolSpace,GlycDen,MVF,DP,MVF_orig,Status,Experiment,Self-model,Cross-model,MVF_norm
1.0,2-3 SiaLac,116.0,1.72,0.043,4.934,1040.5350628293475,200.0,5134.0,Conserved,Binder,Binder,Binder,0.21892879639835214
1.0,2-3 SiaLac,116.0,1.72,0.044,5.147,929.4734796969108,200.0,4784.0,Conserved,Binder,Binder,Binder,0.19541213576925562
1.0,2-3 SiaLac,116.0,1.72,0.045,5.187,1011.7601696549065,200.0,5248.0,Conserved,Binder,Binder,Binder,0.21283587589122316
1.0,2-3 SiaLac,147.0,2.04,0.007,1.068,4176.966292134831,300.0,4461.0,Conserved,Binder,Binder,Binder,0.8830503290269931
1.0,2-3 SiaLac,147.0,2.04,0.007,1.05,3607.6190476190473,300.0,3788.0,Conserved,Binder,Binder,Binder,0.7624942775845887
1.0,2-3 SiaLac,147.0,2.04,0.007,1.05,4695.238095238095,300.0,4930.0,Conserved,Binder,Binder,Binder,0.9927914452928729
1.0,2-3 SiaLac,147.0,2.04,0.007,1.068,4727.52808988764,300.0,5049.0,Conserved,Binder,Binder,Binder,0.999628668610527
1.0,2-3 SiaLac,147.0,2.04,0.007,1.086,4729.281767955801,300.0,5136.0,Conserved,Binder,Binder,Binder,1.0
1.0,2-3 SiaLac,147.0,2.04,0.007,1.086,4424.493554327808,300.0,4805.0,Conserved,Binder,Binder,Binder,0.9354628235841821
5.0,2-3 SiaLac,60.0,2.5,0.063,3.767,1213.9633660737989,150.0,4573.0,Conserved,Binder,Binder,Binder,0.2556512564592393
5.0,2-3 SiaLac,60.0,2.5,0.059,3.556,1553.1496062992126,150.0,5523.0,Conserved,Binder,Binder,Binder,0.3274720200074102
5.0,2-3 SiaLac,60.0,2.5,0.068,4.097,1324.1396143519646,150.0,5425.0,Conserved,Binder,Binder,Binder,0.2789804524518361
5.0,2-3 SiaLac,60.0,2.5,0.055,3.292,1494.53219927096,150.0,4920.0,Conserved,Binder,Binder,Binder,0.3150601163665514
5.0,2-3 SiaLac,60.0,2.5,0.04,2.371,1793.3361450864613,150.0,4252.0,Conserved,Binder,Binder,Binder,0.3783301579974078
5.0,2-3 SiaLac,60.0,2.5,0.047,2.84,2155.6338028169016,150.0,6122.0,Conserved,Binder,Binder,Binder,0.45504463318549804
5.0,2-3 SiaLac,116.0,1.72,0.087,10.126,466.7193363618408,200.0,4726.0,Conserved,Binder,Binder,Binder,0.09742656923413566
5.0,2-3 SiaLac,116.0,1.72,0.086,10.034,631.253737293203,200.0,6334.0,Conserved,Binder,Binder,Binder,0.13226579589904425
5.0,2-3 SiaLac,116.0,1.72,0.097,11.308,613.9900955076052,200.0,6943.0,Conserved,Binder,Binder,Binder,0.12861031761714298
5.0,2-3 SiaLac,116.0,1.72,0.089,10.33,494.7725072604066,200.0,5111.0,Conserved,Binder,Binder,Binder,0.10336666914073371
5.0,2-3 SiaLac,116.0,1.72,0.059,6.874,688.681990107652,200.0,4734.0,Conserved,Binder,Binder,Binder,0.14442590287634988
5.0,2-3 SiaLac,116.0,1.72,0.053,6.19,852.3424878836834,200.0,5276.0,Conserved,Binder,Binder,Binder,0.17908008550220397
5.0,2-3 SiaLac,147.0,2.04,0.021,3.057,1569.1854759568205,300.0,4797.0,Conserved,Binder,Binder,Binder,0.3308675245013512
5.0,2-3 SiaLac,147.0,2.04,0.021,3.038,1924.621461487821,300.0,5847.0,Conserved,Binder,Binder,Binder,0.4061290794994788
5.0,2-3 SiaLac,147.0,2.04,0.021,3.02,1676.158940397351,300.0,5062.0,Conserved,Binder,Binder,Binder,0.3535185491726532
5.0,2-3 SiaLac,147.0,2.04,0.018,2.67,1676.7790262172284,300.0,4477.0,Conserved,Binder,Binder,Binder,0.35364984882979555
5.0,2-3 SiaLac,147.0,2.04,0.016,2.375,1764.6315789473683,300.0,4191.0,Conserved,Binder,Binder,Binder,0.37225212884133546
5.0,2-3 SiaLac,147.0,2.04,0.014,2.118,2116.6194523135036,300.0,4483.0,Conserved,Binder,Binder,Binder,0.4467835656356238
10.0,2-3 SiaLac,60.0,2.5,0.065,3.905,1495.0064020486557,150.0,5838.0,Conserved,Binder,Binder,Binder,0.31516052611651096
10.0,2-3 SiaLac,60.0,2.5,0.071,4.253,1062.3089583823182,150.0,4518.0,Conserved,Binder,Binder,Binder,0.22353929534722816
10.0,2-3 SiaLac,60.0,2.5,0.066,3.956,1191.860465116279,150.0,4715.0,Conserved,Binder,Binder,Binder,0.2509710924810552
10.0,2-3 SiaLac,60.0,2.5,0.074,4.451,1048.5284205796452,150.0,4667.0,Conserved,Binder,Binder,Binder,0.22062134458827443
10.0,2-3 SiaLac,60.0,2.5,0.079,4.756,888.5618166526492,150.0,4226.0,Conserved,Binder,Binder,Binder,0.18674932304456596
10.0,2-3 SiaLac,60.0,2.5,0.079,4.756,920.5214465937762,150.0,4378.0,Conserved,Binder,Binder,Binder,0.19351659350802372
10.0,2-3 SiaLac,116.0,1.72,0.147,17.016,377.8796426892337,200.0,6430.0,Conserved,Binder,Binder,Binder,0.07861526772405104
10.0,2-3 SiaLac,116.0,1.72,0.147,17.031,352.0638835065469,200.0,5996.0,Conserved,Binder,Binder,Binder,0.07314892706458301
10.0,2-3 SiaLac,116.0,1.72,0.152,17.667,279.27774947642496,200.0,4934.0,Conserved,Binder,Binder,Binder,0.05773687580245404
10.0,2-3 SiaLac,116.0,1.72,0.151,17.568,289.10519125683055,200.0,5079.0,Conserved,Binder,Binder,Binder,0.05981778088847658
10.0,2-3 SiaLac,116.0,1.72,0.152,17.647,271.717572391908,200.0,4795.0,Conserved,Binder,Binder,Binder,0.05613605116284441
10.0,2-3 SiaLac,116.0,1.72,0.159,18.473,315.27093596059115,200.0,5824.0,Conserved,Binder,Binder,Binder,0.06535822899799218
10.0,2-3 SiaLac,147.0,2.04,0.187,27.503,123.51379849470966,300.0,3397.0,Lost in egg,Non-binder,Non-binder,Binder,0.02475474219540667
10.0,2-3 SiaLac,147.0,2.04,0.19,27.9,132.61648745519713,300.0,3700.0,Lost in egg,Non-binder,Non-binder,Binder,0.026682184980377086
10.0,2-3 SiaLac,147.0,2.04,0.197,28.972,103.7208339086014,300.0,3005.0,Lost in egg,Non-binder,Non-binder,Binder,0.02056369414902518
10.0,2-3 SiaLac,147.0,2.04,0.177,25.954,125.14448639901363,300.0,3248.0,Lost in egg,Non-binder,Non-binder,Binder,0.02510003111490424
10.0,2-3 SiaLac,147.0,2.04,0.207,30.362,76.51011132336474,300.0,2323.0,Lost in egg,Non-binder,Non-binder,Binder,0.014801977897002733
10.0,2-3 SiaLac,147.0,2.04,0.229,33.619,68.59216514470984,300.0,2306.0,Lost in egg,Non-binder,Non-binder,Binder,0.013125397679873661
1.0,2-6 SiaLac,62.0,2.44,0.024,1.495,954.515050167224,150.0,1427.0,Conserved,Binder,Binder,Binder,0.20071454635769218
1.0,2-6 SiaLac,62.0,2.44,0.023,1.417,195.4834156669019,150.0,277.0,Others,Non-binder,Binder,Binder,0.03999390064163751
1.0,2-6 SiaLac,62.0,2.44,0.024,1.495,757.8595317725752,150.0,1133.0,Conserved,Binder,Binder,Binder,0.15907385516196837
1.0,2-6 SiaLac,62.0,2.44,0.026,1.573,869.6757787666879,150.0,1368.0,Conserved,Binder,Binder,Binder,0.18275031158564597
1.0,2-6 SiaLac,62.0,2.44,0.024,1.495,802.6755852842808,150.0,1200.0,Conserved,Binder,Binder,Binder,0.16856340043446325
1.0,2-6 SiaLac,62.0,2.44,0.024,1.448,218.92265193370167,150.0,317.0,Others,Non-binder,Binder,Binder,0.044957026045984054
1.0,2-6 SiaLac,110.0,1.82,0.045,4.956,278.046811945117,200.0,1378.0,Conserved,Binder,Binder,Binder,0.057476231758285604
1.0,2-6 SiaLac,110.0,1.82,0.047,5.126,139.2898946547015,200.0,714.0,Others,Non-binder,Binder,Binder,0.02809524112386257
1.0,2-6 SiaLac,110.0,1.82,0.039,4.328,271.02587800369685,200.0,1173.0,Conserved,Binder,Binder,Binder,0.05598958879730065
1.0,2-6 SiaLac,110.0,1.82,0.044,4.862,154.25750719868367,200.0,750.0,Others,Non-binder,Binder,Binder,0.03126454822985712
1.0,2-6 SiaLac,110.0,1.82,0.045,4.937,136.1150496252785,200.0,672.0,Others,Non-binder,Binder,Binder,0.02742298568682379
1.0,2-6 SiaLac,110.0,1.82,0.04,4.41,117.91383219954648,200.0,520.0,Others,Non-binder,Binder,Binder,0.023568981078165133
1.0,2-6 SiaLac,120.0,2.5,0.017,2.065,478.9346246973366,300.0,989.0,Conserved,Binder,Binder,Binder,0.10001308729168816
1.0,2-6 SiaLac,120.0,2.5,0.019,2.252,286.8561278863233,300.0,646.0,Conserved,Binder,Binder,Binder,0.05934155446953132
1.0,2-6 SiaLac,120.0,2.5,0.02,2.356,624.7877758913413,300.0,1472.0,Conserved,Binder,Binder,Binder,0.13089666522721602
1.0,2-6 SiaLac,120.0,2.5,0.018,2.127,551.0108133521392,300.0,1172.0,Conserved,Binder,Binder,Binder,0.11527481164521658
1.0,2-6 SiaLac,120.0,2.5,0.017,2.086,438.1591562799617,300.0,914.0,Conserved,Binder,Binder,Binder,0.09137911300716536
1.0,2-6 SiaLac,120.0,2.5,0.013,1.614,429.36802973977694,300.0,693.0,Conserved,Binder,Binder,Binder,0.0895176417984717
5.0,2-6 SiaLac,62.0,2.44,0.058,3.551,276.5418192058575,150.0,982.0,Others,Binder,Non-binder,Binder,0.0571575580774304
5.0,2-6 SiaLac,62.0,2.44,0.06,3.66,294.2622950819672,150.0,1077.0,Others,Binder,Non-binder,Binder,0.060909768388241775
5.0,2-6 SiaLac,62.0,2.44,0.059,3.613,174.92388596734017,150.0,632.0,Lost in egg,Non-binder,Non-binder,Binder,0.03564053677807833
5.0,2-6 SiaLac,62.0,2.44,0.059,3.598,109.5052807115064,150.0,394.0,Lost in egg,Non-binder,Non-binder,Binder,0.02178851796797586
5.0,2-6 SiaLac,62.0,2.44,0.059,3.598,118.9549749861034,150.0,428.0,Lost in egg,Non-binder,Non-binder,Binder,0.023789437161063704
5.0,2-6 SiaLac,62.0,2.44,0.061,3.754,302.07778369738946,150.0,1134.0,Others,Binder,Non-binder,Binder,0.06256465379718003
5.0,2-6 SiaLac,110.0,1.82,0.096,10.549,129.58574272442885,200.0,1367.0,Lost in egg,Non-binder,Non-binder,Binder,0.026040441964685423
5.0,2-6 SiaLac,110.0,1.82,0.11,12.108,106.29335976214072,200.0,1287.0,Lost in egg,Non-binder,Non-binder,Binder,0.02110841191506963
5.0,2-6 SiaLac,110.0,1.82,0.095,10.455,115.5428024868484,200.0,1208.0,Lost in egg,Non-binder,Non-binder,Binder,0.023066928977678373
5.0,2-6 SiaLac,110.0,1.82,0.106,11.688,84.87337440109513,200.0,992.0,Lost in egg,Non-binder,Non-binder,Binder,0.016572851443045294
5.0,2-6 SiaLac,110.0,1.82,0.096,10.531,78.05526540689392,200.0,822.0,Lost in egg,Non-binder,Non-binder,Binder,0.015129155514835608
5.0,2-6 SiaLac,110.0,1.82,0.107,11.793,95.81955397269567,200.0,1130.0,Lost in egg,Non-binder,Non-binder,Binder,0.018890642914318655
5.0,2-6 SiaLac,120.0,2.5,0.031,3.733,171.44387891776051,300.0,640.0,Lost in egg,Non-binder,Non-binder,Binder,0.03490366501321037
5.0,2-6 SiaLac,120.0,2.5,0.032,3.9,234.10256410256412,300.0,913.0,Lost in egg,Non-binder,Non-binder,Binder,0.048171286394037484
5.0,2-6 SiaLac,120.0,2.5,0.037,4.463,232.13085368586152,300.0,1036.0,Lost in egg,Non-binder,Non-binder,Binder,0.04775378789076874
5.0,2-6 SiaLac,120.0,2.5,0.041,4.963,159.17791658271207,300.0,790.0,Lost in egg,Non-binder,Non-binder,Binder,0.03230641702351943
5.0,2-6 SiaLac,120.0,2.5,0.035,4.192,143.84541984732823,300.0,603.0,Lost in egg,Non-binder,Non-binder,Binder,0.029059847758494753
5.0,2-6 SiaLac,120.0,2.5,0.035,4.212,160.25641025641028,300.0,675.0,Lost in egg,Non-binder,Non-binder,Binder,0.03253478194503099
10.0,2-6 SiaLac,62.0,2.44,0.065,4.035,245.84882280049567,150.0,992.0,Others,Binder,Non-binder,Binder,0.050658490084727115
10.0,2-6 SiaLac,62.0,2.44,0.07,4.349,147.62014256150837,150.0,642.0,Lost in egg,Non-binder,Non-binder,Binder,0.02985912389462243
10.0,2-6 SiaLac,62.0,2.44,0.049,3.037,170.2337833388212,150.0,517.0,Lost in egg,Non-binder,Non-binder,Binder,0.03464743413430465
10.0,2-6 SiaLac,62.0,2.44,0.064,3.988,282.0962888665998,150.0,1125.0,Others,Binder,Non-binder,Binder,0.058333685540250084
10.0,2-6 SiaLac,62.0,2.44,0.065,4.035,368.02973977695166,150.0,1485.0,Others,Binder,Non-binder,Binder,0.07652960662068402
10.0,2-6 SiaLac,62.0,2.44,0.057,3.564,348.4848484848485,150.0,1242.0,Others,Binder,Non-binder,Binder,0.07239108668800052
10.0,2-6 SiaLac,110.0,1.82,0.125,13.791,95.93212964977158,200.0,1323.0,Lost in egg,Non-binder,Non-binder,Binder,0.018914480175757007
10.0,2-6 SiaLac,110.0,1.82,0.129,14.176,90.29345372460496,200.0,1280.0,Lost in egg,Non-binder,Non-binder,Binder,0.01772052251380403
10.0,2-6 SiaLac,110.0,1.82,0.118,12.97,103.62374710871241,200.0,1344.0,Lost in egg,Non-binder,Non-binder,Binder,0.020543136569525958
10.0,2-6 SiaLac,110.0,1.82,0.125,13.722,133.6539862993733,200.0,1834.0,Lost in egg,Non-binder,Non-binder,Binder,0.026901869479133745
10.0,2-6 SiaLac,110.0,1.82,0.119,13.036,115.37281374654802,200.0,1504.0,Lost in egg,Non-binder,Non-binder,Binder,0.023030934825572287
10.0,2-6 SiaLac,110.0,1.82,0.124,13.607,127.36091717498347,200.0,1733.0,Lost in egg,Non-binder,Non-binder,Binder,0.025569347766947758
10.0,2-6 SiaLac,120.0,2.5,0.056,6.694,138.33283537496266,300.0,926.0,Lost in egg,Non-binder,Non-binder,Binder,0.027892589246870075
10.0,2-6 SiaLac,120.0,2.5,0.062,7.466,133.00294669166888,300.0,993.0,Lost in egg,Non-binder,Non-binder,Binder,0.0267640155328936
10.0,2-6 SiaLac,120.0,2.5,0.057,6.785,187.03021370670598,300.0,1269.0,Lost in egg,Non-binder,Non-binder,Binder,0.038203983047089184
10.0,2-6 SiaLac,120.0,2.5,0.054,6.435,181.04118104118106,300.0,1165.0,Lost in egg,Non-binder,Non-binder,Binder,0.03693583933150957
10.0,2-6 SiaLac,120.0,2.5,0.057,6.785,172.43920412675018,300.0,1170.0,Lost in egg,Non-binder,Non-binder,Binder,0.03511441948379525
10.0,2-6 SiaLac,120.0,2.5,0.048,5.793,180.04488175384083,300.0,1043.0,Lost in egg,Non-binder,Non-binder,Binder,0.03672487860535593
1.0,2-3 SiaLac,60.0,2.5,0.026,1.568,1918.3673469387754,150.0,3008.0,Conserved,Binder,Binder,Binder,0.4048048061977916
1.0,2-3 SiaLac,60.0,2.5,0.025,1.488,2918.6827956989246,150.0,4343.0,Conserved,Binder,Binder,Binder,0.6166159317647958
1.0,2-3 SiaLac,60.0,2.5,0.028,1.695,2702.064896755162,150.0,4580.0,Conserved,Binder,Binder,Binder,0.5707483196529296
1.0,2-3 SiaLac,60.0,2.5,0.027,1.639,2136.058572300183,150.0,3501.0,Conserved,Binder,Binder,Binder,0.4508996890939929
1.0,2-3 SiaLac,60.0,2.5,0.022,1.291,3541.4407436096053,150.0,4572.0,Conserved,Binder,Binder,Binder,0.7484813968700809
1.0,2-3 SiaLac,60.0,2.5,0.019,1.159,3446.074201898188,150.0,3994.0,Conserved,Binder,Binder,Binder,0.7282880722879557
1.0,2-3 SiaLac,116.0,1.72,0.043,4.988,816.1587810745789,200.0,4071.0,Conserved,Binder,Binder,Binder,0.17141839070790457
1.0,2-3 SiaLac,116.0,1.72,0.045,5.207,784.9049356635298,200.0,4087.0,Conserved,Binder,Binder,Binder,0.164800566117655
1.0,2-3 SiaLac,116.0,1.72,0.046,5.386,934.831043445971,200.0,5035.0,Conserved,Binder,Binder,Binder,0.19654656952152041
1.0,2-3 SiaLac,116.0,1.72,0.043,4.968,905.1932367149758,200.0,4497.0,Conserved,Binder,Binder,Binder,0.19027093196057873
1.0,2-3 SiaLac,116.0,1.72,0.043,5.028,993.2378679395387,200.0,4994.0,Conserved,Binder,Binder,Binder,0.20891388350443515
1.0,2-3 SiaLac,116.0,1.72,0.045,5.186,899.1515618974162,200.0,4663.0,Conserved,Binder,Binder,Binder,0.1889916415677299
1.0,2-3 SiaLac,147.0,2.04,0.007,1.092,3593.406593406593,300.0,3924.0,Conserved,Binder,Binder,Binder,0.7594848709743632
1.0,2-3 SiaLac,147.0,2.04,0.008,1.112,3760.7913669064747,300.0,4182.0,Conserved,Binder,Binder,Binder,0.7949276478721226
1.0,2-3 SiaLac,147.0,2.04,0.008,1.112,4139.388489208633,300.0,4603.0,Conserved,Binder,Binder,Binder,0.8750934422829181
1.0,2-3 SiaLac,147.0,2.04,0.008,1.112,3962.230215827338,300.0,4406.0,Conserved,Binder,Binder,Binder,0.8375811821904556
1.0,2-3 SiaLac,147.0,2.04,0.008,1.152,3511.2847222222226,300.0,4045.0,Conserved,Binder,Binder,Binder,0.7420960302933665
1.0,2-3 SiaLac,147.0,2.04,0.007,1.092,3501.8315018315016,300.0,3824.0,Conserved,Binder,Binder,Binder,0.7400943644651786
5.0,2-3 SiaLac,60.0,2.5,0.044,2.622,1538.9016018306636,150.0,4035.0,Conserved,Binder,Binder,Binder,0.32445508583198823
5.0,2-3 SiaLac,60.0,2.5,0.042,2.548,1873.6263736263736,150.0,4774.0,Conserved,Binder,Binder,Binder,0.3953311587318757
5.0,2-3 SiaLac,60.0,2.5,0.048,2.898,1629.054520358868,150.0,4721.0,Conserved,Binder,Binder,Binder,0.34354445526067934
5.0,2-3 SiaLac,60.0,2.5,0.066,3.956,1198.938321536906,150.0,4743.0,Conserved,Binder,Binder,Binder,0.2524697884543232
5.0,2-3 SiaLac,60.0,2.5,0.064,3.829,1414.2073648472185,150.0,5415.0,Conserved,Binder,Binder,Binder,0.2980517880323607
5.0,2-3 SiaLac,60.0,2.5,0.057,3.419,1523.2524129862534,150.0,5208.0,Conserved,Binder,Binder,Binder,0.32114145880817935
5.0,2-3 SiaLac,116.0,1.72,0.078,9.042,714.8860871488608,200.0,6464.0,Conserved,Binder,Binder,Binder,0.14997447187590382
5.0,2-3 SiaLac,116.0,1.72,0.092,10.711,588.8339090654467,200.0,6307.0,Conserved,Binder,Binder,Binder,0.12328363774641692
5.0,2-3 SiaLac,116.0,1.72,0.09,10.394,423.1287281123725,200.0,4398.0,Conserved,Binder,Binder,Binder,0.08819650504896875
5.0,2-3 SiaLac,116.0,1.72,0.094,10.851,471.6615980094,200.0,5118.0,Conserved,Binder,Binder,Binder,0.09847306512072189
5.0,2-3 SiaLac,116.0,1.72,0.097,11.268,546.7696130635427,200.0,6161.0,Conserved,Binder,Binder,Binder,0.11437676152713015
5.0,2-3 SiaLac,116.0,1.72,0.072,8.366,733.5644274444179,200.0,6137.0,Conserved,Binder,Binder,Binder,0.1539295045474767
5.0,2-3 SiaLac,147.0,2.04,0.02,2.909,1755.242351323479,300.0,5106.0,Conserved,Binder,Binder,Binder,0.37026401311875434
5.0,2-3 SiaLac,147.0,2.04,0.023,3.376,1732.5236966824646,300.0,5849.0,Conserved,Binder,Binder,Binder,0.3654534667887485
5.0,2-3 SiaLac,147.0,2.04,0.02,2.965,1418.2124789207421,300.0,4205.0,Conserved,Binder,Binder,Binder,0.2988998482327592
5.0,2-3 SiaLac,147.0,2.04,0.022,3.257,1079.828062634326,300.0,3517.0,Conserved,Binder,Binder,Binder,0.22724886635819552
5.0,2-3 SiaLac,147.0,2.04,0.022,3.237,1430.9545875810936,300.0,4632.0,Conserved,Binder,Binder,Binder,0.3015979175075978
5.0,2-3 SiaLac,147.0,2.04,0.021,3.138,1298.279158699809,300.0,4074.0,Conserved,Binder,Binder,Binder,0.27350464756833875
10.0,2-3 SiaLac,60.0,2.5,0.057,3.391,1713.358891182542,150.0,5810.0,Conserved,Binder,Binder,Binder,0.3613954278678834
10.0,2-3 SiaLac,60.0,2.5,0.095,5.719,927.7845777233782,150.0,5306.0,Conserved,Binder,Binder,Binder,0.19505452035060977
10.0,2-3 SiaLac,60.0,2.5,0.072,4.331,1163.010851997229,150.0,5037.0,Conserved,Binder,Binder,Binder,0.24486235044923663
10.0,2-3 SiaLac,60.0,2.5,0.084,5.045,812.8840436075322,150.0,4101.0,Conserved,Binder,Binder,Binder,0.1707249836134812
10.0,2-3 SiaLac,60.0,2.5,0.073,4.376,1050.7312614259597,150.0,4598.0,Conserved,Binder,Binder,Binder,0.22108778364975365
10.0,2-3 SiaLac,60.0,2.5,0.076,4.589,1074.3081281324905,150.0,4930.0,Conserved,Binder,Binder,Binder,0.22608005151949734
10.0,2-3 SiaLac,116.0,1.72,0.106,12.288,497.8841145833333,200.0,6118.0,Conserved,Binder,Binder,Binder,0.10402553435191138
10.0,2-3 SiaLac,116.0,1.72,0.126,14.567,470.996087046063,200.0,6861.0,Conserved,Binder,Binder,Binder,0.09833214694696349
10.0,2-3 SiaLac,116.0,1.72,0.114,13.176,336.36915604128717,200.0,4432.0,Conserved,Binder,Binder,Binder,0.06982565749596403
10.0,2-3 SiaLac,116.0,1.72,0.115,13.374,332.13698220427693,200.0,4442.0,Conserved,Binder,Binder,Binder,0.06892951867783076
10.0,2-3 SiaLac,116.0,1.72,0.103,11.956,392.43894279023084,200.0,4692.0,Conserved,Binder,Binder,Binder,0.08169811698493397
10.0,2-3 SiaLac,116.0,1.72,0.138,15.998,315.16439554944367,200.0,5042.0,Conserved,Binder,Binder,Binder,0.06533566966990073
10.0,2-3 SiaLac,147.0,2.04,0.159,23.333,173.57390819868857,300.0,4050.0,Lost in egg,Non-binder,Non-binder,Binder,0.03535468663848193
10.0,2-3 SiaLac,147.0,2.04,0.221,32.453,93.42741811234708,300.0,3032.0,Lost in egg,Non-binder,Non-binder,Binder,0.018384121706715953
10.0,2-3 SiaLac,147.0,2.04,0.158,23.165,124.49816533563566,300.0,2884.0,Lost in egg,Non-binder,Non-binder,Binder,0.024963176293676167
10.0,2-3 SiaLac,147.0,2.04,0.187,27.443,99.40604161352621,300.0,2728.0,Lost in egg,Non-binder,Non-binder,Binder,0.019650061340754067
10.0,2-3 SiaLac,147.0,2.04,0.191,28.093,97.5331933221799,300.0,2740.0,Lost in egg,Non-binder,Non-binder,Binder,0.019253496332088067
10.0,2-3 SiaLac,147.0,2.04,0.144,21.194,144.28611871284326,300.0,3058.0,Lost in egg,Non-binder,Non-binder,Binder,0.02915316324498108
1.0,2-6 SiaLac,44.0,0.29,0.303,13.174,38.94033702747837,150.0,513.0,Conserved,Binder,Binder,Binder,0.4102576739909214
1.0,2-6 SiaLac,44.0,0.29,0.363,15.772,33.667258432665484,150.0,531.0,Conserved,Binder,Binder,Binder,0.354702917041779
1.0,2-6 SiaLac,44.0,0.29,0.364,15.856,35.12865792129163,150.0,557.0,Conserved,Binder,Binder,Binder,0.37009955715180703
1.0,2-6 SiaLac,44.0,0.29,0.374,16.274,28.02015484822416,150.0,456.0,Conserved,Binder,Binder,Binder,0.2952076029744185
1.0,2-6 SiaLac,44.0,0.29,0.373,16.232,34.68457368161656,150.0,563.0,Conserved,Binder,Binder,Binder,0.36542088765039626
1.0,2-6 SiaLac,44.0,0.29,0.395,17.194,35.651971618006286,150.0,613.0,Conserved,Binder,Binder,Binder,0.37561295216506146
1.0,2-6 SiaLac,60.0,0.4,0.297,29.117,19.576192602259848,150.0,570.0,Conserved,Binder,Binder,Binder,0.20624585855366653
1.0,2-6 SiaLac,60.0,0.4,0.301,29.522,15.61547320642233,150.0,461.0,Conserved,Binder,Binder,Binder,0.16451752103259165
1.0,2-6 SiaLac,60.0,0.4,0.395,38.694,13.542151237918022,150.0,524.0,Conserved,Binder,Binder,Binder,0.14267394408479508
1.0,2-6 SiaLac,60.0,0.4,0.428,41.977,10.07694689949258,150.0,423.0,Conserved,Binder,Binder,Binder,0.10616612776100476
1.0,2-6 SiaLac,60.0,0.4,0.438,42.915,11.138296632878946,150.0,478.0,Conserved,Binder,Binder,Binder,0.11734802566298529
1.0,2-6 SiaLac,60.0,0.4,0.473,46.315,9.629709597322682,150.0,446.0,Conserved,Binder,Binder,Binder,0.10145423902771716
1.0,2-6 SiaLac,78.0,0.39,0.351,15.248,59.74554039874082,200.0,911.0,Conserved,Binder,Binder,Binder,0.629451830836023
1.0,2-6 SiaLac,78.0,0.39,0.355,15.421,56.481421438298426,200.0,871.0,Conserved,Binder,Binder,Binder,0.5950625585655801
1.0,2-6 SiaLac,78.0,0.39,0.411,17.868,37.32930378329976,200.0,667.0,Conserved,Binder,Binder,Binder,0.39328456071220547
1.0,2-6 SiaLac,78.0,0.39,0.428,18.598,36.93945585546833,200.0,687.0,Conserved,Binder,Binder,Binder,0.38917730031614267
1.0,2-6 SiaLac,78.0,0.39,0.405,17.635,36.68840374255741,200.0,647.0,Conserved,Binder,Binder,Binder,0.38653232947727545
1.0,2-6 SiaLac,78.0,0.39,0.429,18.641,35.19124510487635,200.0,656.0,Conserved,Binder,Binder,Binder,0.3707589472423703
1.0,2-6 SiaLac,98.0,0.49,0.364,35.669,24.25074995093779,200.0,865.0,Conserved,Binder,Binder,Binder,0.2554948679665152
1.0,2-6 SiaLac,98.0,0.49,0.373,36.595,30.3593387074737,200.0,1111.0,Conserved,Binder,Binder,Binder,0.3198521798422466
1.0,2-6 SiaLac,98.0,0.49,0.387,37.939,16.368380821845594,200.0,621.0,Conserved,Binder,Binder,Binder,0.17244981311356755
1.0,2-6 SiaLac,98.0,0.49,0.477,46.729,17.05578976652614,200.0,797.0,Conserved,Binder,Binder,Binder,0.17969204099994127
1.0,2-6 SiaLac,98.0,0.49,0.484,47.427,15.834861998439708,200.0,751.0,Conserved,Binder,Binder,Binder,0.16682890152858515
1.0,2-6 SiaLac,98.0,0.49,0.479,46.929,21.94804918067719,200.0,1030.0,Conserved,Binder,Binder,Binder,0.23123466032533363
1.0,2-6 SiaLac,105.0,0.35,0.376,16.53,55.35390199637023,300.0,915.0,Conserved,Binder,Binder,Binder,0.5831835267200522
1.0,2-6 SiaLac,105.0,0.35,0.376,16.53,47.73139745916515,300.0,789.0,Conserved,Binder,Binder,Binder,0.5028762869749959
1.0,2-6 SiaLac,105.0,0.35,0.383,16.838,40.50362275804727,300.0,682.0,Conserved,Binder,Binder,Binder,0.4267277411902326
1.0,2-6 SiaLac,105.0,0.35,0.459,20.194,38.773893235614544,300.0,783.0,Conserved,Binder,Binder,Binder,0.40850409792782527
1.0,2-6 SiaLac,105.0,0.35,0.458,20.161,35.712514260205346,300.0,720.0,Conserved,Binder,Binder,Binder,0.37625080189780324
