PrintPol,GlycType,Valency,GlycSpace,PolSpace,GlycDen,MVF,DP,MVF_orig,Status
5.0,2-3 SiaLac,108.0,0.36,2.262,244.347,0.405162,300.0,99.0,True non-binder
5.0,2-3 SiaLac,108.0,0.36,2.43,262.49,0.331441,300.0,87.0,True non-binder
5.0,2-3 SiaLac,108.0,0.36,2.457,265.361,0.399456,300.0,106.0,True non-binder
5.0,2-3 SiaLac,108.0,0.36,2.358,254.631,0.377016,300.0,96.0,True non-binder
5.0,2-3 SiaLac,138.0,0.46,1.17,161.426,1.765515,300.0,285.0,True binder
5.0,2-3 SiaLac,138.0,0.46,1.142,157.564,1.662816,300.0,262.0,True binder
5.0,2-3 SiaLac,138.0,0.46,1.189,164.129,1.462264,300.0,240.0,True binder
5.0,2-3 SiaLac,138.0,0.46,1.166,160.847,1.336674,300.0,215.0,True binder
5.0,2-3 SiaLac,138.0,0.46,1.172,161.716,1.187267,300.0,192.0,True binder
5.0,2-3 SiaLac,138.0,0.46,1.014,139.896,1.422485,300.0,199.0,True binder
10.0,2-3 SiaLac,51.0,0.34,2.797,142.632,0.897414,150.0,128.0,True binder
10.0,2-3 SiaLac,51.0,0.34,2.568,130.99,1.198565,150.0,157.0,True binder
10.0,2-3 SiaLac,51.0,0.34,2.526,128.836,1.102176,150.0,142.0,True binder
10.0,2-3 SiaLac,51.0,0.34,2.527,128.882,1.288,150.0,166.0,True binder
10.0,2-3 SiaLac,51.0,0.34,2.563,130.715,1.231687,150.0,161.0,True binder
10.0,2-3 SiaLac,51.0,0.34,2.436,124.221,1.529532,150.0,190.0,True binder
10.0,2-3 SiaLac,87.0,0.58,0.727,63.255,2.608489,150.0,165.0,True binder
10.0,2-3 SiaLac,87.0,0.58,0.726,63.171,2.722768,150.0,172.0,True binder
10.0,2-3 SiaLac,87.0,0.58,0.706,61.414,2.99606,150.0,184.0,True binder
10.0,2-3 SiaLac,87.0,0.58,0.695,60.494,3.058155,150.0,185.0,True binder
10.0,2-3 SiaLac,87.0,0.58,0.726,63.171,2.881069,150.0,182.0,True binder
10.0,2-3 SiaLac,87.0,0.58,0.722,62.837,2.944125,150.0,185.0,True binder
10.0,2-3 SiaLac,74.0,0.37,3.749,277.445,0.42531,200.0,118.0,False binder
10.0,2-3 SiaLac,74.0,0.37,3.774,279.254,0.44404,200.0,124.0,False binder
10.0,2-3 SiaLac,74.0,0.37,3.731,276.075,0.441909,200.0,122.0,False binder
10.0,2-3 SiaLac,74.0,0.37,3.449,255.204,0.478049,200.0,122.0,False binder
10.0,2-3 SiaLac,74.0,0.37,3.739,276.678,0.498775,200.0,138.0,False binder
10.0,2-3 SiaLac,74.0,0.37,3.623,268.093,0.693789,200.0,186.0,True binder
10.0,2-3 SiaLac,104.0,0.52,2.244,233.422,0.822545,200.0,192.0,True binder
10.0,2-3 SiaLac,104.0,0.52,2.246,233.628,0.97163,200.0,227.0,True binder
10.0,2-3 SiaLac,104.0,0.52,2.102,218.597,1.221426,200.0,267.0,True binder
10.0,2-3 SiaLac,104.0,0.52,2.189,227.625,1.199341,200.0,273.0,True binder
10.0,2-3 SiaLac,104.0,0.52,1.982,206.086,1.509079,200.0,311.0,True binder
10.0,2-3 SiaLac,104.0,0.52,2.318,241.116,1.273246,200.0,307.0,True binder
10.0,2-3 SiaLac,108.0,0.36,6.338,684.476,0.005844,300.0,4.0,True non-binder
10.0,2-3 SiaLac,108.0,0.36,3.241,350.046,0.057135,300.0,20.0,True non-binder
10.0,2-3 SiaLac,108.0,0.36,6.089,657.574,0.015207,300.0,10.0,True non-binder
10.0,2-3 SiaLac,108.0,0.36,6.462,697.884,0.018628,300.0,13.0,True non-binder
10.0,2-3 SiaLac,108.0,0.36,6.41,692.275,0.013001,300.0,9.0,True non-binder
10.0,2-3 SiaLac,108.0,0.36,6.401,691.269,0.001447,300.0,1.0,True non-binder
10.0,2-3 SiaLac,138.0,0.46,4.65,641.674,0.324152,300.0,208.0,True non-binder
10.0,2-3 SiaLac,138.0,0.46,3.993,550.992,0.386575,300.0,213.0,True non-binder
10.0,2-3 SiaLac,138.0,0.46,4.423,610.421,0.371874,300.0,227.0,True non-binder
10.0,2-3 SiaLac,138.0,0.46,3.427,472.983,0.376335,300.0,178.0,True non-binder
10.0,2-3 SiaLac,138.0,0.46,1.964,271.072,0.804214,300.0,218.0,False non-binder
10.0,2-3 SiaLac,138.0,0.46,5.258,725.575,0.323881,300.0,235.0,True non-binder
1.0,2-6 SiaLac,44.0,0.29,0.077,3.331,19.213449,150.0,64.0,True binder
1.0,2-6 SiaLac,44.0,0.29,0.042,1.822,19.20966,150.0,35.0,True binder
1.0,2-6 SiaLac,44.0,0.29,0.053,2.29,19.213974,150.0,44.0,True binder
1.0,2-6 SiaLac,44.0,0.29,0.013,0.573,19.197208,150.0,11.0,True binder
1.0,2-6 SiaLac,44.0,0.29,0.023,1.014,20.710059,150.0,21.0,True binder
1.0,2-6 SiaLac,44.0,0.29,0.045,1.978,19.211325,150.0,38.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.056,3.374,13.930053,150.0,47.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.051,3.087,13.929381,150.0,43.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.032,1.938,13.931889,150.0,27.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.045,2.728,13.929619,150.0,38.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.057,3.446,13.929193,150.0,48.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.055,3.302,13.930951,150.0,46.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.042,3.25,46.769231,200.0,152.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.032,2.478,50.443906,200.0,125.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.032,2.498,50.440352,200.0,126.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.029,2.26,50.442478,200.0,114.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.036,2.835,50.440917,200.0,143.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.041,3.186,46.767106,200.0,149.0,True binder
1.0,2-6 SiaLac,98.0,0.49,-0.043,-4.235,-0.0,200.0,0.0,False binder
1.0,2-6 SiaLac,98.0,0.49,0.04,3.911,40.143186,200.0,157.0,True binder
1.0,2-6 SiaLac,98.0,0.49,0.04,3.911,40.143186,200.0,157.0,True binder
1.0,2-6 SiaLac,98.0,0.49,0.037,3.587,40.144968,200.0,144.0,True binder
1.0,2-6 SiaLac,98.0,0.49,0.037,3.636,43.179318,200.0,157.0,True binder
1.0,2-6 SiaLac,98.0,0.49,0.037,3.636,43.179318,200.0,157.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.069,7.272,13.613861,300.0,99.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.106,11.092,13.613415,300.0,151.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.095,9.954,12.658228,300.0,126.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.071,7.426,12.658228,300.0,94.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.075,7.9,12.658228,300.0,100.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.057,5.95,13.613445,300.0,81.0,True binder
1.0,2-6 SiaLac,141.0,0.47,0.041,5.729,9.425729,300.0,54.0,True binder
1.0,2-6 SiaLac,141.0,0.47,0.071,10.078,9.426474,300.0,95.0,True binder
1.0,2-6 SiaLac,141.0,0.47,0.116,16.338,9.425878,300.0,154.0,True binder
1.0,2-6 SiaLac,141.0,0.47,0.064,8.977,10.137017,300.0,91.0,True binder
1.0,2-6 SiaLac,141.0,0.47,0.068,9.654,9.426145,300.0,91.0,True binder
1.0,2-6 SiaLac,141.0,0.47,0.059,8.352,8.740421,300.0,73.0,True binder
5.0,2-6 SiaLac,44.0,0.29,0.078,3.411,22.280856,150.0,76.0,True binder
5.0,2-6 SiaLac,44.0,0.29,0.051,2.199,22.282856,150.0,49.0,True binder
5.0,2-6 SiaLac,44.0,0.29,0.077,3.366,22.28164,150.0,75.0,True binder
5.0,2-6 SiaLac,44.0,0.29,0.07,3.052,22.280472,150.0,68.0,True binder
5.0,2-6 SiaLac,44.0,0.29,0.059,2.558,22.283034,150.0,57.0,True binder
5.0,2-6 SiaLac,44.0,0.29,0.068,2.962,22.282242,150.0,66.0,True binder
5.0,2-6 SiaLac,60.0,0.4,0.122,7.322,13.93062,150.0,102.0,True binder
5.0,2-6 SiaLac,60.0,0.4,0.135,8.112,13.92998,150.0,113.0,True binder
5.0,2-6 SiaLac,60.0,0.4,0.115,6.923,15.022389,150.0,104.0,True binder
5.0,2-6 SiaLac,60.0,0.4,0.119,7.123,15.02176,150.0,107.0,True binder
5.0,2-6 SiaLac,60.0,0.4,0.133,7.988,15.022534,150.0,120.0,True binder
5.0,2-6 SiaLac,60.0,0.4,0.115,6.892,13.929193,150.0,96.0,True binder
5.0,2-6 SiaLac,78.0,0.39,0.022,1.745,50.429799,200.0,88.0,True binder
5.0,2-6 SiaLac,78.0,0.39,0.032,2.47,54.251012,200.0,134.0,True binder
5.0,2-6 SiaLac,78.0,0.39,0.038,2.934,50.443081,200.0,148.0,True binder
5.0,2-6 SiaLac,78.0,0.39,0.008,0.595,50.420168,200.0,30.0,True binder
5.0,2-6 SiaLac,78.0,0.39,0.026,2.046,54.252199,200.0,111.0,True binder
5.0,2-6 SiaLac,78.0,0.39,0.029,2.267,54.256727,200.0,123.0,True binder
5.0,2-6 SiaLac,98.0,0.49,0.056,5.455,67.461045,200.0,368.0,True binder
5.0,2-6 SiaLac,98.0,0.49,0.02,2.003,75.38692,200.0,151.0,True binder
5.0,2-6 SiaLac,98.0,0.49,0.022,2.189,75.376884,200.0,165.0,True binder
5.0,2-6 SiaLac,98.0,0.49,0.024,2.327,67.468844,200.0,157.0,True binder
5.0,2-6 SiaLac,98.0,0.49,0.02,1.976,71.356275,200.0,141.0,True binder
5.0,2-6 SiaLac,98.0,0.49,0.028,2.701,59.977786,200.0,162.0,True binder
5.0,2-6 SiaLac,105.0,0.35,0.039,4.072,18.909627,300.0,77.0,True binder
5.0,2-6 SiaLac,105.0,0.35,0.036,3.824,17.782427,300.0,68.0,True binder
5.0,2-6 SiaLac,105.0,0.35,0.037,3.881,17.778923,300.0,69.0,True binder
5.0,2-6 SiaLac,105.0,0.35,0.042,4.387,17.779804,300.0,78.0,True binder
5.0,2-6 SiaLac,105.0,0.35,0.036,3.755,18.908123,300.0,71.0,True binder
5.0,2-6 SiaLac,105.0,0.35,0.046,4.837,17.779615,300.0,86.0,True binder
5.0,2-6 SiaLac,141.0,0.47,0.047,6.605,14.080242,300.0,93.0,True binder
5.0,2-6 SiaLac,141.0,0.47,0.055,7.741,14.080868,300.0,109.0,True binder
5.0,2-6 SiaLac,141.0,0.47,0.051,7.244,14.080618,300.0,102.0,True binder
5.0,2-6 SiaLac,141.0,0.47,0.052,7.359,14.947683,300.0,110.0,True binder
5.0,2-6 SiaLac,141.0,0.47,0.042,5.954,14.947934,300.0,89.0,True binder
5.0,2-6 SiaLac,141.0,0.47,0.042,5.894,14.082117,300.0,83.0,True binder
10.0,2-6 SiaLac,44.0,0.29,0.06,2.636,20.485584,150.0,54.0,True binder
10.0,2-6 SiaLac,44.0,0.29,-0.099,-4.345,-0.0,150.0,0.0,False binder
10.0,2-6 SiaLac,44.0,0.29,0.086,3.768,22.027601,150.0,83.0,True binder
10.0,2-6 SiaLac,44.0,0.29,0.204,8.982,20.485415,150.0,184.0,True binder
10.0,2-6 SiaLac,44.0,0.29,0.121,5.321,20.484871,150.0,109.0,True binder
10.0,2-6 SiaLac,60.0,0.4,0.136,8.188,15.021983,150.0,123.0,True binder
10.0,2-6 SiaLac,60.0,0.4,0.122,7.322,13.93062,150.0,102.0,True binder
10.0,2-6 SiaLac,60.0,0.4,0.121,7.256,15.022051,150.0,109.0,True binder
10.0,2-6 SiaLac,60.0,0.4,0.128,7.655,15.022861,150.0,115.0,True binder
10.0,2-6 SiaLac,60.0,0.4,0.246,14.778,15.02233,150.0,222.0,True binder
10.0,2-6 SiaLac,60.0,0.4,0.123,7.389,15.02233,150.0,111.0,True binder
10.0,2-6 SiaLac,78.0,0.39,0.022,1.705,50.439883,200.0,86.0,True binder
10.0,2-6 SiaLac,78.0,0.39,0.024,1.844,50.433839,200.0,93.0,True binder
10.0,2-6 SiaLac,78.0,0.39,0.019,1.447,50.449205,200.0,73.0,True binder
10.0,2-6 SiaLac,78.0,0.39,0.02,1.549,54.228535,200.0,84.0,True binder
10.0,2-6 SiaLac,78.0,0.39,0.048,3.742,54.249065,200.0,203.0,True binder
10.0,2-6 SiaLac,78.0,0.39,-0.032,-2.526,-0.0,200.0,0.0,False binder
10.0,2-6 SiaLac,98.0,0.49,0.038,3.687,40.141036,200.0,148.0,True binder
10.0,2-6 SiaLac,98.0,0.49,0.038,3.752,43.176972,200.0,162.0,True binder
10.0,2-6 SiaLac,98.0,0.49,0.03,2.918,43.18026,200.0,126.0,True binder
10.0,2-6 SiaLac,98.0,0.49,0.031,3.064,40.143603,200.0,123.0,True binder
10.0,2-6 SiaLac,98.0,0.49,0.044,4.354,43.178686,200.0,188.0,True binder
10.0,2-6 SiaLac,98.0,0.49,-0.049,-4.771,-0.0,200.0,0.0,False binder
10.0,2-6 SiaLac,105.0,0.35,0.026,2.726,11.738811,300.0,32.0,True binder
10.0,2-6 SiaLac,105.0,0.35,0.076,8.008,11.738262,300.0,94.0,True binder
10.0,2-6 SiaLac,105.0,0.35,0.026,2.686,12.658228,300.0,34.0,True binder
10.0,2-6 SiaLac,105.0,0.35,-0.002,-0.158,-0.0,300.0,0.0,False binder
10.0,2-6 SiaLac,105.0,0.35,0.018,1.896,12.658228,300.0,24.0,True binder
10.0,2-6 SiaLac,105.0,0.35,0.028,2.923,12.658228,300.0,37.0,True binder
10.0,2-6 SiaLac,141.0,0.47,0.051,7.158,14.94831,300.0,107.0,True binder
10.0,2-6 SiaLac,141.0,0.47,0.055,7.812,14.080901,300.0,110.0,True binder
10.0,2-6 SiaLac,141.0,0.47,0.062,8.685,13.24122,300.0,115.0,True binder
10.0,2-6 SiaLac,141.0,0.47,0.047,6.605,14.080242,300.0,93.0,True binder
10.0,2-6 SiaLac,141.0,0.47,0.041,5.754,14.946124,300.0,86.0,True binder
10.0,2-6 SiaLac,141.0,0.47,0.051,7.244,14.080618,300.0,102.0,True binder
1.0,2-3 SiaLac,51.0,0.34,0.131,6.696,23.297491,150.0,156.0,True binder
1.0,2-3 SiaLac,51.0,0.34,0.153,7.812,23.297491,150.0,182.0,True binder
1.0,2-3 SiaLac,51.0,0.34,0.174,8.885,23.297693,150.0,207.0,True binder
1.0,2-3 SiaLac,51.0,0.34,0.169,8.621,24.823106,150.0,214.0,True binder
1.0,2-3 SiaLac,51.0,0.34,0.159,8.113,23.295945,150.0,189.0,True binder
1.0,2-3 SiaLac,51.0,0.34,0.151,7.683,23.298191,150.0,179.0,True binder
1.0,2-3 SiaLac,87.0,0.58,0.093,8.053,12.790264,150.0,103.0,True binder
1.0,2-3 SiaLac,87.0,0.58,0.115,10.008,12.789768,150.0,128.0,True binder
1.0,2-3 SiaLac,87.0,0.58,0.143,12.432,12.789575,150.0,159.0,True binder
1.0,2-3 SiaLac,87.0,0.58,0.125,10.868,12.789842,150.0,139.0,True binder
1.0,2-3 SiaLac,87.0,0.58,0.091,7.897,12.789667,150.0,101.0,True binder
1.0,2-3 SiaLac,87.0,0.58,0.082,7.176,13.656633,150.0,98.0,True binder
1.0,2-3 SiaLac,74.0,0.37,0.083,6.163,61.333766,200.0,378.0,True binder
1.0,2-3 SiaLac,74.0,0.37,0.093,6.856,57.176196,200.0,392.0,True binder
1.0,2-3 SiaLac,74.0,0.37,0.099,7.346,57.173972,200.0,420.0,True binder
1.0,2-3 SiaLac,74.0,0.37,0.085,6.326,61.334176,200.0,388.0,True binder
1.0,2-3 SiaLac,74.0,0.37,0.097,7.171,57.174732,200.0,410.0,True binder
1.0,2-3 SiaLac,74.0,0.37,0.086,6.342,61.337118,200.0,389.0,True binder
1.0,2-3 SiaLac,104.0,0.52,0.064,6.661,37.832157,200.0,252.0,True binder
1.0,2-3 SiaLac,104.0,0.52,0.063,6.503,37.828694,200.0,246.0,True binder
1.0,2-3 SiaLac,104.0,0.52,0.076,7.93,37.831021,200.0,300.0,True binder
1.0,2-3 SiaLac,104.0,0.52,0.078,8.089,37.829151,200.0,306.0,True binder
1.0,2-3 SiaLac,104.0,0.52,0.069,7.216,37.832594,200.0,273.0,True binder
1.0,2-3 SiaLac,104.0,0.52,0.083,8.58,35.081585,200.0,301.0,True binder
1.0,2-3 SiaLac,108.0,0.36,0.185,19.958,17.286301,300.0,345.0,True binder
1.0,2-3 SiaLac,108.0,0.36,0.179,19.38,17.285862,300.0,335.0,True binder
1.0,2-3 SiaLac,108.0,0.36,0.182,19.692,18.3831,300.0,362.0,True binder
1.0,2-3 SiaLac,108.0,0.36,0.193,20.884,17.285961,300.0,361.0,True binder
1.0,2-3 SiaLac,108.0,0.36,0.187,20.235,18.383988,300.0,372.0,True binder
1.0,2-3 SiaLac,108.0,0.36,0.163,17.57,18.383608,300.0,323.0,True binder
1.0,2-3 SiaLac,138.0,0.46,0.171,23.629,12.696263,300.0,300.0,True binder
1.0,2-3 SiaLac,138.0,0.46,0.188,25.904,11.890056,300.0,308.0,True binder
1.0,2-3 SiaLac,138.0,0.46,0.157,21.66,12.696214,300.0,275.0,True binder
1.0,2-3 SiaLac,138.0,0.46,0.191,26.315,13.528406,300.0,356.0,True binder
1.0,2-3 SiaLac,138.0,0.46,0.207,28.513,12.695963,300.0,362.0,True binder
1.0,2-3 SiaLac,138.0,0.46,0.145,20.018,14.387052,300.0,288.0,True binder
5.0,2-3 SiaLac,51.0,0.34,0.237,12.1,21.818182,150.0,264.0,True binder
5.0,2-3 SiaLac,51.0,0.34,0.285,14.518,20.388483,150.0,296.0,True binder
5.0,2-3 SiaLac,51.0,0.34,0.277,14.126,20.387937,150.0,288.0,True binder
5.0,2-3 SiaLac,51.0,0.34,0.259,13.2,21.818182,150.0,288.0,True binder
5.0,2-3 SiaLac,51.0,0.34,0.258,13.154,21.818458,150.0,287.0,True binder
5.0,2-3 SiaLac,51.0,0.34,0.219,11.158,24.825237,150.0,277.0,True binder
5.0,2-3 SiaLac,87.0,0.58,0.231,20.105,11.141507,150.0,224.0,True binder
5.0,2-3 SiaLac,87.0,0.58,0.207,17.989,11.951748,150.0,215.0,True binder
5.0,2-3 SiaLac,87.0,0.58,0.176,15.312,11.951411,150.0,183.0,True binder
5.0,2-3 SiaLac,87.0,0.58,0.205,17.861,11.141593,150.0,199.0,True binder
5.0,2-3 SiaLac,87.0,0.58,0.198,17.233,11.141415,150.0,192.0,True binder
5.0,2-3 SiaLac,87.0,0.58,0.146,12.666,12.790147,150.0,162.0,True binder
5.0,2-3 SiaLac,74.0,0.37,0.041,3.047,79.422383,200.0,242.0,True binder
5.0,2-3 SiaLac,74.0,0.37,0.052,3.84,79.427083,200.0,305.0,True binder
5.0,2-3 SiaLac,74.0,0.37,0.059,4.379,74.674583,200.0,327.0,True binder
5.0,2-3 SiaLac,74.0,0.37,0.053,3.954,79.413252,200.0,314.0,True binder
5.0,2-3 SiaLac,74.0,0.37,0.046,3.401,74.683916,200.0,254.0,True binder
5.0,2-3 SiaLac,74.0,0.37,0.05,3.736,74.678801,200.0,279.0,True binder
5.0,2-3 SiaLac,104.0,0.52,0.086,8.913,43.644115,200.0,389.0,True binder
5.0,2-3 SiaLac,104.0,0.52,0.089,9.257,43.642649,200.0,404.0,True binder
5.0,2-3 SiaLac,104.0,0.52,0.101,10.52,40.684411,200.0,428.0,True binder
5.0,2-3 SiaLac,104.0,0.52,0.092,9.601,43.641287,200.0,419.0,True binder
5.0,2-3 SiaLac,104.0,0.52,0.075,7.768,43.640577,200.0,339.0,True binder
5.0,2-3 SiaLac,104.0,0.52,0.068,7.079,49.8658,200.0,353.0,True binder
5.0,2-3 SiaLac,108.0,0.36,0.099,10.662,18.383043,300.0,196.0,True binder
5.0,2-3 SiaLac,108.0,0.36,0.108,11.686,17.285641,300.0,202.0,True binder
5.0,2-3 SiaLac,108.0,0.36,0.104,11.206,18.383009,300.0,206.0,True binder
5.0,2-3 SiaLac,108.0,0.36,0.101,10.934,18.383025,300.0,201.0,True binder
5.0,2-3 SiaLac,108.0,0.36,0.094,10.172,18.383799,300.0,187.0,True binder
5.0,2-3 SiaLac,108.0,0.36,0.099,10.662,18.383043,300.0,196.0,True binder
5.0,2-3 SiaLac,138.0,0.46,0.159,21.895,14.386846,300.0,315.0,True binder
5.0,2-3 SiaLac,138.0,0.46,0.159,21.895,14.386846,300.0,315.0,True binder
5.0,2-3 SiaLac,138.0,0.46,0.155,21.339,14.386804,300.0,307.0,True binder
5.0,2-3 SiaLac,138.0,0.46,0.162,22.381,14.387203,300.0,322.0,True binder
5.0,2-3 SiaLac,138.0,0.46,0.161,22.173,14.386867,300.0,319.0,True binder
5.0,2-3 SiaLac,138.0,0.46,0.166,22.937,14.387235,300.0,330.0,True binder
10.0,2-3 SiaLac,51.0,0.34,0.179,9.104,24.824253,150.0,226.0,True binder
10.0,2-3 SiaLac,51.0,0.34,0.204,10.393,24.824401,150.0,258.0,True binder
10.0,2-3 SiaLac,51.0,0.34,0.212,10.796,24.824009,150.0,268.0,True binder
10.0,2-3 SiaLac,51.0,0.34,0.186,9.466,24.825692,150.0,235.0,True binder
10.0,2-3 SiaLac,51.0,0.34,0.206,10.492,26.401067,150.0,277.0,True binder
10.0,2-3 SiaLac,51.0,0.34,0.326,16.629,26.399663,150.0,439.0,True binder
10.0,2-3 SiaLac,87.0,0.58,0.213,18.489,11.14176,150.0,206.0,True binder
10.0,2-3 SiaLac,87.0,0.58,0.234,20.374,11.141651,150.0,227.0,True binder
10.0,2-3 SiaLac,87.0,0.58,0.249,21.631,11.141417,150.0,241.0,True binder
10.0,2-3 SiaLac,87.0,0.58,0.237,20.643,11.141791,150.0,230.0,True binder
10.0,2-3 SiaLac,87.0,0.58,0.238,20.733,11.141658,150.0,231.0,True binder
10.0,2-3 SiaLac,87.0,0.58,0.442,38.488,11.951777,150.0,460.0,True binder
10.0,2-3 SiaLac,74.0,0.37,0.036,2.657,79.412872,200.0,211.0,True binder
10.0,2-3 SiaLac,74.0,0.37,0.043,3.198,79.42464,200.0,254.0,True binder
10.0,2-3 SiaLac,74.0,0.37,0.043,3.211,79.414513,200.0,255.0,True binder
10.0,2-3 SiaLac,74.0,0.37,0.047,3.468,74.682814,200.0,259.0,True binder
10.0,2-3 SiaLac,74.0,0.37,0.036,2.694,79.435783,200.0,214.0,True binder
10.0,2-3 SiaLac,74.0,0.37,0.056,4.18,79.425837,200.0,332.0,True binder
10.0,2-3 SiaLac,104.0,0.52,0.07,7.259,49.869128,200.0,362.0,True binder
10.0,2-3 SiaLac,104.0,0.52,0.079,8.265,46.702964,200.0,386.0,True binder
10.0,2-3 SiaLac,104.0,0.52,0.079,8.201,49.871967,200.0,409.0,True binder
10.0,2-3 SiaLac,104.0,0.52,0.082,8.565,46.701693,200.0,400.0,True binder
10.0,2-3 SiaLac,104.0,0.52,0.068,7.038,49.872123,200.0,351.0,True binder
10.0,2-3 SiaLac,104.0,0.52,0.098,10.181,53.138199,200.0,541.0,True binder
10.0,2-3 SiaLac,108.0,0.36,0.261,28.232,16.222726,300.0,458.0,True binder
10.0,2-3 SiaLac,108.0,0.36,0.102,10.972,16.223113,300.0,178.0,True binder
10.0,2-3 SiaLac,108.0,0.36,0.1,10.787,16.223232,300.0,175.0,True binder
10.0,2-3 SiaLac,108.0,0.36,0.108,11.65,16.223176,300.0,189.0,True binder
10.0,2-3 SiaLac,108.0,0.36,0.086,9.308,16.222604,300.0,151.0,True binder
10.0,2-3 SiaLac,108.0,0.36,0.115,12.39,16.22276,300.0,201.0,True binder
10.0,2-3 SiaLac,138.0,0.46,0.184,25.439,9.630882,300.0,245.0,True binder
10.0,2-3 SiaLac,138.0,0.46,0.184,25.335,9.630945,300.0,244.0,True binder
10.0,2-3 SiaLac,138.0,0.46,0.184,25.439,9.630882,300.0,245.0,True binder
10.0,2-3 SiaLac,138.0,0.46,0.178,24.504,9.631081,300.0,236.0,True binder
10.0,2-3 SiaLac,138.0,0.46,0.141,19.52,9.631148,300.0,188.0,True binder
10.0,2-3 SiaLac,138.0,0.46,0.216,29.799,9.631196,300.0,287.0,True binder
1.0,2-6 SiaLac,44.0,0.29,0.285,12.404,4.111577,150.0,51.0,True binder
1.0,2-6 SiaLac,44.0,0.29,0.27,11.728,4.774898,150.0,56.0,True binder
1.0,2-6 SiaLac,44.0,0.29,0.256,11.149,4.933178,150.0,55.0,True binder
1.0,2-6 SiaLac,44.0,0.29,0.253,11.004,3.816794,150.0,42.0,True binder
1.0,2-6 SiaLac,44.0,0.29,0.267,11.631,3.525062,150.0,41.0,True binder
1.0,2-6 SiaLac,44.0,0.29,0.313,13.636,1.906718,150.0,26.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.241,14.446,5.537865,150.0,80.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.234,14.046,4.841236,150.0,68.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.235,14.113,3.897116,150.0,55.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.233,13.98,5.221745,150.0,73.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.215,12.875,3.029126,150.0,39.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.236,14.179,1.833698,150.0,26.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.425,33.168,4.673179,200.0,155.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.407,31.78,5.129012,200.0,163.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.401,31.245,5.18483,200.0,162.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.406,31.701,4.479354,200.0,142.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.423,33.01,3.907907,200.0,129.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.44,34.358,2.939636,200.0,101.0,True binder
1.0,2-6 SiaLac,98.0,0.49,0.258,25.246,6.614909,200.0,167.0,True binder
1.0,2-6 SiaLac,98.0,0.49,0.264,25.918,6.134733,200.0,159.0,True binder
1.0,2-6 SiaLac,98.0,0.49,0.25,24.482,5.187485,200.0,127.0,True binder
1.0,2-6 SiaLac,98.0,0.49,0.24,23.532,5.90685,200.0,139.0,True binder
1.0,2-6 SiaLac,98.0,0.49,0.239,23.463,5.157056,200.0,121.0,True binder
1.0,2-6 SiaLac,98.0,0.49,0.282,27.599,4.637849,200.0,128.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.249,26.152,2.447232,300.0,64.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.285,29.942,2.538241,300.0,76.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.278,29.152,0.0,300.0,0.0,False binder
1.0,2-6 SiaLac,105.0,0.35,0.275,28.836,1.803301,300.0,52.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.264,27.73,2.271908,300.0,63.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.254,26.624,1.765325,300.0,47.0,True binder
1.0,2-6 SiaLac,141.0,0.47,0.17,24.034,3.619872,300.0,87.0,True binder
1.0,2-6 SiaLac,141.0,0.47,0.19,26.754,2.392166,300.0,64.0,True binder
1.0,2-6 SiaLac,141.0,0.47,0.17,23.9,2.887029,300.0,69.0,True binder
1.0,2-6 SiaLac,141.0,0.47,0.19,26.754,2.205278,300.0,59.0,True binder
